,title,author,read_cnt,reply_cnt,timestamp
236,今天大盘量能萎缩训七千亿以下！,股友C87w006625,32,2,08-09 11:21
237,这个月跌了2次，第一次跌了10天，第二次跌了12天,年年满斗地洁心,45,2,08-09 11:25
238,半死不活,亏钱有道的伟喵喵,22,0,08-09 11:30
239,大家要多加小心点吧！！！！,锐利的陶虹霖1,41,0,08-09 11:29
240,牛市来了真牛啊，内资天天砸盘，3700多支个股齐跌，牛，太牛了,养鸡不如养牛,33,0,08-09 11:29
241,天天3500+以上下跌,信仰重新崛起,35,0,08-09 11:29
242,2023/8/8周二实盘操作:出局浪潮信息止损，介入精华制药，金钟股份。,大海fh45wc海哥,156,1,08-08 06:45
243,天天3500股跌，指数还是涨的？……,惊天一笔来8305,25,0,08-09 11:22
244,大盘指数涨百分之二。个股涨百分之零点二。大盘指数跌百分之零点二。个股跌百分之二。,一天一瓶茅台,60,4,08-09 11:19
245,数据已经公布了，还跳水了吧？,做T小精灵,119,2,08-09 10:06
246,最近被套没割肉的明天尾盘竞价一定要补仓！,蛇形叼手,34,0,08-09 11:29
247,手上的股票又创新低了，就赚了100点指数，难道其他股就不值得投资，既然如此，为啥,富贵成章地达摩,23,0,08-09 11:29
248,价格导向，空间做基，结构为主，趋势为王，择时买卖，连胜长虹。周末消息太多了，大家,招财猫投资人,126,2,08-06 06:01
249,不要操纵市场自然涨跌最好，哪怕跌破3000，市场自然涨跌最好,三国演义赌城风云,52,0,08-09 11:29
250,唯一的选择就是向下,无价值只投机,2513,99,05-23 02:47
251,奄奄一息的感觉,fky16888,16,0,08-09 11:28
252,起,共同的紫菜1,12,0,08-09 11:28
253,大盘不动如山[看空][看空],深沉的游小达,20,0,08-09 11:28
254,转了一圈你会发现，指数确实涨了点，但你肯定没赚到钱甚至已经亏的更多了，个别抄上证,我姓刘我属牛,49,1,08-09 11:23
255,因为亏的太多，整个人都不好了。还得了抑郁症，很难受。无法自拔的感觉。现在我的工作,A股神笔马良,23059,463,06-22 12:51
256,大盘很活跃，老乡别跑，让你赚钱,木甲林,14,0,08-09 11:28
257,大盘指数难搞！,九运龙,10,0,08-09 11:28
258,还是大A牛B！,给力大民,11,0,08-09 11:28
259,金融一拉，头晕眼花,dc5522,26,0,08-09 11:28
260,拉了几天大金融，也不行啊,基民WbxaXq,16,0,08-09 11:28
261,券商股呢？昨天那个劲呢？牛市呢？[呲牙],宇宙无敌小神手,128,7,07-26 01:17
262,早评|真完了！深夜突传利空，A股又要跌了？,龙行天下虎L,1242,9,08-09 08:51
263,有时炒股可以轻大盘，重个股，多弱的板块都会有出头的票。加油，朋友们！[握手][握,简单的单,902,123,08-07 04:29
264,怎么办！新能源车跌的停不下来，要割肉吗？,龙行天下虎L,409,4,08-09 10:37
265,拒绝内卷，没行情就空仓,孤魂野,10,0,08-09 11:27
266,注册制之后，手里的票就没涨过,风中的阿飞7753,28,1,08-09 11:23
267,相信老外专业的！赶紧跑,xiuyunliang,67,1,08-09 11:25
268,这是要跌一星期？,南冥股魔,40,1,08-09 11:20
269,活跃资本市场的具体表现,GZ战无不胜者,24,0,08-09 11:27
270,大A,翡翠民丰地狄仁杰,19,0,08-09 11:27
271,#券商股行情结束了？#是,基民37M819178U,41,0,08-09 11:27
272,解决历史问题，学会股市方法，真正告别韭菜！！大部分人其实都是停留在表面思维，他们,只在lzwayr,295,4,08-08 07:53
273,真的没什么人性,新手小菜鸟101,23,0,08-09 11:27
274,底部斩仓，下午拉升,易拉升,27,0,08-09 11:27
275,#券商股行情结束了？#,基民37M819178U,19,0,08-09 11:27
276,创业板都带不动你？,亏钱有道的伟喵喵,24,0,08-09 11:27
277,反转，来个涨停,行者在哪里,22,0,08-09 11:27
278,低位震荡？能不能学创业板高位震荡呀？,股海云鼹,29,1,08-09 11:24
279,恐慌在每一个散户心头蔓延！一次又一次的诱多伤透了每一个韭菜的心！预料中保护散户的,包租婆美美姐,146,1,08-09 11:22
280,#券商股行情结束了？#—,基民37M819178U,28,0,08-09 11:27
281,被套大半年了。真难受,股友D566p77620,38,0,08-09 11:27
282,几天输了5万[哭][哭][哭][哭],涨涨涨势,62,1,08-09 11:23
283,问问专家牛市呢？专家说牛来了[捂脸][捂脸][捂脸],gypengfei,91,6,08-09 10:30
284,人到中年，能指望啥？曾经记得有专业人士讲职业生涯规划，说的是职业人生的三个阶段：,潇潇先锋,302,1,08-08 09:58
285,本月14-31号很好做！下月开始又是暴跌一个月！,蛇形叼手,19,0,08-09 11:26
286,那些多头我就问一个问题，一旦证券板块调整哪个板块出来顶着？,张婷Aa,14,0,08-09 11:26
287,3300，还有谁不服。佳通9月前，十元见。,超级土豆888,92,1,08-09 10:54
288,现在股市就是死水一般…,股友ww3roj,16,0,08-09 11:26
289,这是牛市哪个阶段呢？[想一下],宇宙无敌小神手,4129,304,07-17 02:13
290,还没有到地量,人生7788,14,0,08-09 11:26
291,易联众(300096)今天异动，易联众具有金融科技、Al大模型、华为、腾讯、蚂蚁,招财来财得双双,30,0,08-09 11:26
292,大盘涨上去了，没有持股卷商一样绿,懒懒澜澜,24,0,08-09 11:26
293,无量，无语,一米阳光1302,13,0,08-09 11:26
294,死猪不怕开水烫,吃饱啦,14,0,08-09 11:26
295,分不清敌友是件很恐怖的事情,我们都赢麻了,14,0,08-09 11:26
296,A股牛市多，牛又来了，一定让散户发财,金玉满斗地子牙,26,0,08-09 11:26
297,牛市牛市，跌的股票不到80%，真牛,后悔来不及了,20,0,08-09 11:26
298,连续押注大盘涨跌第三天[旺柴][毛估估]看来今天又又猜错了[滴汗],油腻大叔爱玩股,44,0,08-09 11:26
299,缩量调整能否回暖,趋势104,52,0,08-09 11:25
300,活跃资本市场，快上。。,股市断魂,18,0,08-09 11:25
301,大市微妙，热股还要继续捂热!,东游8戒,662,13,08-07 04:21
302,我真的很想销户了,基民183d2k0935,10,0,08-09 11:25
303,看了最近一个月主力净流入只红了两次，主力资金都去哪了[捂脸],荒唐的马,13,0,08-09 11:25
304,本次牛市预计持续一天，请大家珍惜,坐等爱奉六,10,0,08-09 11:25
305,在这么去冲权重拉他指数，个股只会更低,股友0T7193903I,19,0,08-09 11:25
306,都吃到了吧！[奸笑][奸笑][奸笑][奸笑],往事輕如煙,162,1,08-09 11:21
307,想想也是都tm挣钱，谁打螺丝？,花10月初5生日,23,0,08-09 11:25
308,天天跌，一月就红那么2天,打败兔,24,0,08-09 11:25
309,温水煮青蛙，每天下来十几个点,春暖花开28508,19,0,08-09 11:25
310,一个热门板块第一波后，获利和解套肯定要出货的，卖压大就会调整,接盘侠也是侠,21,0,08-09 11:24
311,A股流动性越来越差，接着减持啊[捂脸],ST股神丨张婷,36,0,08-09 11:24
312,主力资金天天流出，还有人相信有牛？,一连老兵,19,0,08-09 11:24
313,又要交割了，明后天暴跌,股友Z10i527501,21,0,08-09 11:24
314,为什么8月大盘上涨概率低吗:因为机构不想让你赚钱补贴孩子上学上大学，因为有好的家,衙门股市,14,0,08-09 11:24
315,a股已经被玩坏了,大王二王6,23,0,08-09 11:24
316,A股胡了,虚空混沌,18,0,08-09 11:24
317,量都缩这样子了，不知道在等什么,股友cAZxBL,20,0,08-09 11:24
318,何氏眼科买个十万块钱玩玩试试新指标，输赢与我无关！,真假神一,70,0,08-09 11:24
319,[囧]又是3800家下跌，天天跌怎么玩,名字我不晓得,17,0,08-09 11:24
320,无法操作,股友Z33058X082,17,0,08-09 11:23
321,打着牛市名义把小散骗来又收割一荐,淘金之客,77,2,08-09 11:15
322,蒸蒸日上的股市一般都是跌跌不休的！,有杏也要梅,37,1,08-09 11:20
323,科技回流,酒无常山赵子龙,6257,45,08-07 01:14
324,A股；企稳信号明显，做好准备吧！,洪帮主,227,0,08-09 11:23
325,医药小心,股友P9cUBI,24,0,08-09 11:23
326,今天周二，首先明确观点，8月是震荡上涨的一个月，不会是普涨行情，只会是结构性行情,奇点1989,1269,4,08-08 07:08
327,#券商股行情结束了？#国家政策几十年从未提出过要活跌资本市场，这是根本性改变，券,主力追踪手,10,0,08-09 11:23
328,3250绝不是底，所谓专家都是大忽悠。,高贵de橄榄,70,4,08-09 11:18
329,为什么指数没怎么跌，个股却跌得要死。,炒股找风口就对了,89,3,08-09 11:14
330,是场真的活跃了。,吃定中字头,18,0,08-09 11:23
331,就是不涨，真愁人,我爱吃蛋糕,22,0,08-09 11:23
332,真棒,浑圆太极掌门人,19,0,08-09 11:23
333,想什么呢？,股友2F2522d290,38,0,08-09 11:23
334,感恩,要你a三千,9,0,08-09 11:23
335,下周先正达上市，吸血600,股友y153023h13,39,0,08-09 11:23
336,半死不活的，已经四连阴了！,我心依然如初,20,1,08-09 11:16
337,还在诱多中,eoleol,29,0,08-09 10:36
338,最困难的时候，往往回想回顾一下走过的路，享受那些幸福的时刻，大西洋，这次会判断错,看天相风起云涌,722,10,08-09 05:02
339,大牛市[旺柴]，仅仅只有3500个个股是绿的,flyerstrike,70,2,08-09 11:17
340,明天还跌一天！10号开始反弹！！！,蛇形叼手,36,1,08-09 11:14
341,悄悄的涨，然后跌一星期,顾无崖,30,0,08-09 11:22
342,全网散户不能买，大盘股市开始回调了。3100在买。,股友thGeMy,48,2,08-09 11:16
343,降仓位,不价投财神帮不了,26,1,08-09 11:15
344,不用看不用急缺口必补钱先留着,财源老王,17,0,08-09 11:22
345,每天在搓衣板上搓来搓去,月无痕63,33,0,08-09 11:22
346,天天是阴跌,基民Lukdef,11,0,08-09 11:22
347,这是真正的权重股搭台小股唱戏，小股惨不忍睹！,艺通画室,16,0,08-09 11:22
348,证券涨其他板块跌，其他板块想动证券又开始下跌，这是活脱脱的割韭菜,股友tbuPqj,30,0,08-09 11:21
349,大家别走疯牛来了,招财善贾得雨晨,19,0,08-09 11:21
350,每天的新闻都是围绕房地产展开的，公积金，利率等，那没有公积金的呢,定一个亿的小目标,43,1,08-09 11:18
351,医药被查，还涨医药！厉害,大衰害人不浅,85,3,08-09 11:13
352,这就是所谓的让普通投资者赚钱，可能只是让更多人来接盘而已,还行不行,24,0,08-09 11:21
353,#券商股行情结束了？##龙虎榜解读##券商内测T+0单次回转交易？#,黄金巴菲颖,26,0,08-09 11:21
354,半天200亿流出,眉清目秀得枫树,23,0,08-09 11:21
355,个个都是垫背的！,金银暴富de韦小宝,25,0,08-09 11:21
356,继续发文件,牛市起点1000,24,0,08-09 11:21
357,上市游戏规则应该1.原始股价至少5-10年以上才能二级流通或者原始股份只能协议转,simonallan,14,0,08-09 11:21
358,牛市一直在延续！！！,股友976868F25x,33,0,08-09 11:21
359,券商股依然强势，耐心持有,东财网友6693513626511626,26,0,08-09 11:21
360,分时图做T《一》,青云栈道,376,4,08-09 08:46
361,没有增量资金了，钱被割走了[哭]。以后只能拉银行和券商创造所谓的牛市，继续割韭菜,ai古,16,0,08-09 11:21
362,什么脑接口，智能，医药！不拉金融，就得跌！没用！,森林法则你懂的,17,0,08-09 11:21
363,8.8复盘及明日计划,小小散的赚钱路,1205,8,08-08 07:39
364,亏得找不到家了,一米阳光1302,15,0,08-09 11:21
365,一片死水,n1428656107b1c398227,13,0,08-09 11:21
366,中药、西药：机构显示、三大机构拉高岀货、调仓换股、碰不得、赶紧逃离风险,飞黄积玉的小乔,25,0,08-09 11:20
367,每天过来看一下，啥时候可以买证券了，啥时候入金，其他的都是扯淡。。。,慎点有毒521,21,0,08-09 11:20
368,再也不信所谓的牛市MD,淘金之客,24,0,08-09 11:20
369,医药板块的春天来了，满仓梭哈跑步进场！,牛牛快到碗里来,15,0,08-09 11:20
370,这是咋啦……,大王悠然来巡山,27,1,08-09 10:43
371,可以哦，这市场活跃的还行[笑哭][笑哭][笑哭][抓狂],赞我的人赚大钱,74,2,08-09 11:15
372,服,三个干,65,2,08-09 11:16
373,除了券商一片死气沉沉,美好的高港,70,3,08-09 11:07
374,营长看医药反腐之黄金坑（1）,陈营长极品投资,8206,55,08-08 11:16
375,4200支股票待涨！！！！！！！！！！！！,草根经济学老师,24,0,08-09 11:19
376,说好的牛呢,盆满斗金的明月心,10,0,08-09 11:19
377,高开低走是谁的专利产品,炒股就是瞎扯蛋,19,0,08-09 11:19
378,跌啊,股友5WY7550792,16,0,08-09 11:19
379,胡锡进，快点来点评市场吧,红A游击队,11,0,08-09 11:19
380,2023-8-8总仓位61.95%盈亏+4.24%加仓持股43交易日成本24.5,低头看天,1424,27,08-08 03:22
381,模拟两个月翻倍，实盘亏了几大千[哭],Y一路长虹,27,0,08-09 11:19
382,内资不要犹豫，继续加大力度保持。争取完成六百亿,I不停涨,26,0,08-09 11:19
383,不要的,依窗观潮,17,0,08-09 11:18
384,心累，亏了20万。。。主力救救我啊吧，亏了20万，还没娶老婆,绿绿绿很环保,609,21,08-09 10:31
385,一直这样没人跟你玩了,刺客不在山西,21,0,08-09 11:18
386,A股下午走势已定！上午缩量调整，下午必然会这样走！,爱股先生,86,0,08-09 11:18
387,增加了一个“华虹”，还是这点量！可想而知！,扬为人,10,0,08-09 11:18
388,还有80点回头,zhengYY3902,21,0,08-09 11:18
389,空仓，空仓，空仓,长牛齐天,27,0,08-09 11:18
390,3250比3140的时候还多赔了几万,江湖人称满仓干,33,1,08-09 11:12
391,牛市结束了？各回各家，洗洗睡吧,知足常乐cash,65,1,08-09 11:16
392,截止11.18分内资诸够流出200亿。,不再犯同样的错,28,0,08-09 11:18
393,就这让人相信牛市来了？？？,股海揭金,83,3,08-09 11:10
394,牛市？？呵呵呵,我要改名了老铁,77,4,08-09 11:07
395,我昨天说什么来着？a股两年半来下跌程度最深时间最长的板块——医疗板块的止跌反弹标,俊秀之小山竹,73,2,08-09 11:08
396,可以涨，但是得先把散户踢下车，这就是[旺柴],牛犇犇,63,0,08-09 11:17
397,来吧开始表演吧[捂脸][笑哭],NDYD1,15,0,08-09 11:17
398,涨一天跌四天？,癸某年旺财发财啊,10,0,08-09 11:17
399,牛又跑了[为什么][为什么][为什么],小和尚乖乖乖,34,0,08-09 11:17
400,。。。。,足智为富得若素,22,0,08-09 11:17
401,牛市要来了，大家赶紧加仓[偷笑],股海无涯苦作舟丶,21,0,08-09 11:17
402,港股受制于美元离岸人民币，把港股拉上去大a才有希望，年初的行情就是从港股腾讯开始,足智多谋地老顽童,21,0,08-09 11:17
403,【8月9日星期三重点关注：即将迎来爆发的三大板块及个股！】,预市先知,1355,4,08-09 07:01
404,大A真,湖中1263,16,0,08-09 11:17
405,引导扶持的房地产动能消耗完后，缺口必补的规律也快要实现了，中小投资者不跟随的概念,顺势而为1314168,17,0,08-09 11:17
406,存量资金就这些，一会儿打打这个板块，一会儿拉拉这个板块，量不起，走不远,n828413679984640,127,3,08-09 11:03
407,8月4日（周五）壹哥操盘策略,财经壹股红,1738,22,08-04 08:53
408,林州重机涨停，个股异动解析：机器人+煤炭设备+摘帽+虹膜识别1、公司与中科院自动,深海巨龙,1630,3,08-03 07:28
409,让股民都赚钱,拿住一片喇叭花,40,1,08-09 11:12
410,浙江道教学院：每年招全日制本科60人，学费全免，包吃包住包分配！,白马飞奔黑马过林,54,0,08-09 11:16
411,【射冰复盘】8月8日-买买买！,斗室射冰,551,8,08-08 10:39
412,前几天喊的那么嗨这,股友p8073f5970,24,0,08-09 11:16
413,就这点钱,韩小七,23,0,08-09 11:16
414,一晃，一年过去了，大盘跌了500多点。现在的位置是底部区域了，按计划继续寻找下一,熊吃人,385751,7652,10-13 03:21
415,双龙出海，倒车接人，调仓良机现,述心丶,120,0,08-09 08:54
416,狗内资一上午就跑200多亿,三块钱花五天,13,0,08-09 11:16
417,大盘没怎么跌，我的账户跌了20%，我没办法活跃。,镰刀弯弯,31,1,08-09 11:11
418,拉稀了，快跑,住系来了也是韭菜,16,0,08-09 11:16
419,汇率就是压在股市上的一座山，从汇率看经济面，想涨不是凭口扯，指标那是人性做出来的,n143416103903419,31,1,08-09 11:09
420,下跌牛[大笑],波段绝技,31,1,08-09 11:12
421,这行情玩什么？还不如睡大觉,明知山里,37,0,08-09 11:15
422,不是回踩，就是在回踩的路上——8月8日基金买卖参考,雨泽天下,829,4,08-08 02:39
423,靠整天忽悠玩不转了，[呲牙][呲牙]散户现在亏的猴精猴精了！,雨潇潇风飘飘,6907,345,07-10 11:42
424,太沉闷了，除了医、药品反弹，毫无生气和热点。[滴汗],袅上青云,21,0,08-09 11:15
425,重大利好海鸥住工：为了更好的实现人机交互公司目前主要在部分温控器产品中加入语音模,股友153120fV21,16,0,08-09 11:15
426,一边喊牛市，一边狠命跑，真牛[捂脸],zts33,59,1,08-09 11:10
427,顺势而为,神剑SUN,492758,6721,03-06 09:08
428,汽车医药地产证券，你是会拉的,细心信心,32,0,08-09 11:15
429,这市场也够活跃了[哼],发奋图强得睡莲,64,1,08-09 11:06
430,自从7.24日要搞活证券市场来，我的账号天天是绿的。还是别搞活了。,gz鸽子,28,0,08-09 11:15
431,还继续套人，怎么好的了。,顾无崖,14,0,08-09 11:15
432,上午半死不活！下午飞流直下！闹着玩呢？,股友za1EAH,18,0,08-09 11:15
433,不管你咋样洗，你也是个脏东西。,零和博弈668,61,1,08-09 11:10
434,地产连续多天下砸，板块一度涨幅第一，说明主力资试盘流入明明，明天医药有跌地产接力,夜F0VJ75,16,0,08-09 11:14
435,奄奄一息！死气沉沉一点不为过！！！,股友zHjN55,19,0,08-09 11:14
436,谁在赚钱啊,kimgoen,113,4,08-09 11:00
437,我讨厌药不能停的行情，其他板块都动不了了。大盘跟死猪一样，连续几天都在阴跌，啥时,葱鸭要涨停,29,0,08-09 11:14
438,利好马上就来了大家一定挺住，挺住！,股友6Y20268f96,10,0,08-09 11:14
439,250守不住，必破无疑！熬吧，没实质利好大家一起熬吧！！[滴汗][滴汗],股友380brV,12,0,08-09 11:14
440,不出实质性政策活跃市场，下周会暴跌,一路随行,19,0,08-09 11:14
441,！,山中一老农,9,0,08-09 11:14
442,为维护市场稳定向上，建议大股东对持股少于51%民营上市公司有地方国资委监管企业行,红亿發,802,62,07-18 09:49
443,就这德行还牛市？跌五天,人在江湖31,32,0,08-09 11:14
444,再回3000点。,股友dVaoqE,19,0,08-09 11:14
445,从PPI下降看经济基本面,价值引力场,67,0,08-09 11:13
446,哈哈，反腐利好医药，下半年是医药的天下。,主力带我吃肉肉,56,2,08-09 11:08
447,真塔吗恶心,股友50636Gu529,22,0,08-09 11:13
448,连跌4天优秀。,湖南玩家,18,0,08-09 11:13
449,大盘很活跃，都赚钱了？,木甲林,17,0,08-09 11:13
450,3164的缺口必补,追涨杀跌翘楚,19,0,08-09 11:13
451,头脑一热被忽悠进来了，眼前一黑割出来了。消费个鸟啊[好困惑],n14080002814c29e2119,16,0,08-09 11:13
452,上证指数看年线啊，20年均钱是底部，政策底。,股友rzWcWX,21,0,08-09 11:13
453,融券做空业务不取a股永无牛市！,丰收的季节A,24,0,08-09 11:13
454,保3250有意义吗？,金银LLL,35,0,08-09 11:13
455,这波行情主线是医疗。,庚辛金盘股,46,0,08-09 11:13
456,又是一新题材,股友06V990Y630,32,0,08-09 11:13
457,量缩的有点多，成交量太低没啥机会,橘子代王,34,0,08-09 11:13
458,什么玩意儿！,n14356752075b2d2,13,0,08-09 11:12
459,A股的常态就是主力天天净流出几佰个亿，个股三千多只下跌！天天探底日日跌，才见翻红,股友sBQgtF4296,18,0,08-09 11:12
460,券商行情还是要看大权重股的表现,完美百分百,90,0,08-09 01:23
461,继续半死不活,基民tonBUE,14,0,08-09 11:12
462,今天也就这样了，没有大跌已经是万幸了。大概率两市成交量又要到8000亿以下,小白Jeff,41,2,08-09 11:08
463,要点脸吧,股友G3P6bQ,12,0,08-09 11:12
464,暴跌之后医药板块到底了吗？,雨泽天下,1629,9,08-08 05:03
465,就这样吧，每天也不要考虑什么主线，次线就看每天板块最强就行了，药今天猛但也离不开,老股民马哥,75,0,08-09 11:12
466,明天黑4破3200,非法字符7,19,0,08-09 11:12
467,大A涨不涨，还得看白酒；白酒拉一拉，大A爽到家,屠灭四方,40,0,08-09 11:12
468,不出意外，内资机构今天上午又活跃200亿。,HX7C9B8,27,0,08-09 11:12
469,简直，什么活跃资本市场！,c1484181418846867,18,0,08-09 11:12
470,看好3150，并持续看好3000，最终看2700,罗斯啊罗斯,26,2,08-09 11:06
471,毫不犹豫坚定信心满仓干！今年一定会到起点4000的，真的不会再骗大家的。,n326413441365000,35,1,08-09 10:57
472,指数没有变化，账户每天平均下跌0.几，不知不觉钱就没了！安乐死！快绝望的时候又暴,股友7038L6R605,12,0,08-09 11:11
473,说五穷六绝等七翻身，结果七月是煎完正面翻身煎反面，接着说七月不行了还要等八月，后,不要追跌,32,0,08-09 11:11
474,券商强势，传媒领涨——8月7日部分主题行业基金买卖参考,雨泽天下,517,2,08-07 01:12
475,指数涨的时候没赚钱，指数跌的时候都没少亏吧,股友027F72z836,38,0,08-09 11:11
476,哦豁，又套一批[吃瓜],皮卡柴,34,0,08-09 11:11
477,A股：盘后两大利空袭来，明天能否修复成功，做一个预判！,洪帮主,1370,9,08-08 10:30
478,让我们这些散户真正理解一下，什么是越有钱的越有钱,堆金成章的尔泰,25,0,08-09 11:11
479,牛来吃韭菜了[兴奋][兴奋],怕股票,20,0,08-09 11:11
480,3250关键位，不能有效跌破,三好论股,55,0,08-09 11:11
481,现在来看，多空还是在环绕着3256-和3238之间争夺[怒]#券商股行情结束了？,捂股丰登i,14,0,08-09 11:11
482,每天暴跌,股友95M93513z9,12,0,08-09 11:11
483,厦门港务60日线支撑到位了，可以买入了，加油加油干上去,股东做短线,22,0,08-09 11:11
484,天天就是TM全绿,股友EVfpJk,17,0,08-09 11:10
485,歇口气，下午再来,LuoShu,27,0,08-09 11:10
486,金融板块退潮，超跌软件科技 资金流入明显！以及消费题材+暑假 旅游酒店机场食品！,夜F0VJ75,115,3,08-07 02:56
487,本月3400可期待，国运,大章鱼侠,15,0,08-09 11:10
488,跌差不多快涨了，但是注意切换！（20230808复盘）,大然玩股,317,1,08-08 11:13
489,打算割肉么看空就能赢90%,股友8932i5R186,57,1,08-09 11:03
490,大盘整体跌幅不大，但是个股有三千六百多家下跌，搞笑吧[笑哭][笑哭][笑哭][笑,格物致远,52,0,08-09 11:10
491,A50挺强呀，,峰道至简,27,0,08-09 11:10
492,五楼的喊话“活跃资本市场，增强投资者信心”后，7.25和7.28两根长阳作为市场,大雾迷踪817,258,1,08-09 11:02
493,利好在路上，大饼五彩缤纷,梦里翱翔,29,0,08-09 11:10
494,今天又没希望了！股民广痛苦颠熬着没完没了？,股友71887MU510,35,0,08-09 11:10
